"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","pplhlp","ppltrst","lawobey","lrscale","stfgov","trstep","trstlgl","trstplc","trstplt","trstprl","trstprt","trstun","trstsci","happy"
"ESS1e06_7",1,"6.7","23.11.2023",3039600,"IT",0.9931,2.3416617,4.067886,9.525613,,,,5,7,2,6,6,6,4,8,6,5,,6,,8
"ESS1e06_7",1,"6.7","23.11.2023",3041400,"IT",0.9931,1.1821305,4.067886,4.8087716,,,,5,5,4,6,5,7,2,2,4,5,,3,,6
"ESS1e06_7",1,"6.7","23.11.2023",3043800,"IT",0.9869,1.7012087,4.067886,6.920323,,,,8,2,2,88,4,6,4,7,1,3,,5,,7
"ESS1e06_7",1,"6.7","23.11.2023",3043900,"IT",0.9869,1.7012087,4.067886,6.920323,,,,3,7,1,6,6,9,6,10,5,8,,7,,8
"ESS1e06_7",1,"6.7","23.11.2023",3044000,"IT",1.4804,1.7621851,4.067886,7.168368,,,,5,3,1,5,4,5,5,6,3,4,,4,,8
"ESS1e06_7",1,"6.7","23.11.2023",3044100,"IT",0.9869,1.1305666,4.067886,4.5990157,,,,5,5,2,3,2,8,7,8,6,6,,8,,9
"ESS1e06_7",1,"6.7","23.11.2023",3044200,"IT",0.9869,1.3865343,4.067886,5.6402636,,,,5,7,1,7,6,8,8,8,5,7,,9,,5
"ESS1e06_7",1,"6.7","23.11.2023",3044300,"IT",0.9869,1.1305666,4.067886,4.5990157,,,,4,7,1,7,3,5,4,7,3,3,,6,,9
"ESS1e06_7",1,"6.7","23.11.2023",3044400,"IT",0.9869,0.7103665,4.067886,2.8896897,,,,2,5,2,4,3,4,5,6,2,4,,4,,7
"ESS1e06_7",1,"6.7","23.11.2023",3044500,"IT",0.9869,1.5628629,4.067886,6.3575478,,,,6,5,1,8,4,6,7,9,5,7,,8,,9
"ESS1e06_7",1,"6.7","23.11.2023",3044600,"IT",0.9869,0.7228295,4.067886,2.940388,,,,7,6,1,4,2,6,8,7,3,5,,6,,9
"ESS1e06_7",1,"6.7","23.11.2023",3044700,"IT",0.9869,1.5425155,4.067886,6.274777,,,,5,5,2,88,4,88,2,5,3,5,,88,,5
"ESS1e06_7",1,"6.7","23.11.2023",3044800,"IT",0.9869,1.1575559,4.067886,4.7088056,,,,1,1,2,6,6,8,3,6,5,7,,7,,2
"ESS1e06_7",1,"6.7","23.11.2023",3045900,"IT",1.962,3.1527612,4.067886,12.825073,,,,4,5,2,8,6,6,5,7,6,7,,6,,8
"ESS1e06_7",1,"6.7","23.11.2023",3046000,"IT",1.308,1.277412,4.067886,5.1963663,,,,5,5,2,4,4,4,5,5,3,4,,4,,7
"ESS1e06_7",1,"6.7","23.11.2023",3046100,"IT",1.308,2.2547178,4.067886,9.171935,,,,5,5,3,7,6,6,4,4,4,5,,5,,8
"ESS1e06_7",1,"6.7","23.11.2023",3046200,"IT",1.308,1.277412,4.067886,5.1963663,,,,1,4,2,88,2,5,6,6,5,3,,3,,5
"ESS1e06_7",1,"6.7","23.11.2023",3046300,"IT",1.308,1.5341809,4.067886,6.240873,,,,5,5,1,7,8,9,7,9,8,8,,10,,8
"ESS1e06_7",1,"6.7","23.11.2023",3046400,"IT",0.9869,0.7228295,4.067886,2.940388,,,,4,5,1,5,4,6,5,7,2,4,,5,,5
"ESS1e06_7",1,"6.7","23.11.2023",3046500,"IT",1.962,1.4370164,4.067886,5.8456187,,,,2,6,1,88,7,5,7,6,3,7,,7,,7
"ESS1e06_7",1,"6.7","23.11.2023",3046600,"IT",0.9869,1.1747503,4.067886,4.7787504,,,,4,9,2,6,3,0,2,6,0,1,,4,,5
"ESS1e06_7",1,"6.7","23.11.2023",3046700,"IT",0.9869,1.5425155,4.067886,6.274777,,,,6,7,1,8,5,1,2,8,1,5,,2,,7
"ESS1e06_7",1,"6.7","23.11.2023",3048800,"IT",1.308,1.5569698,4.067886,6.3335752,,,,2,4,2,5,4,3,3,2,3,2,,3,,3
"ESS1e06_7",1,"6.7","23.11.2023",3053300,"IT",2.9562,2.8870683,4.067886,11.744265,,,,2,5,2,88,3,4,4,4,2,88,,3,,6
"ESS1e06_7",1,"6.7","23.11.2023",3053400,"IT",0.9854,0.8857571,4.067886,3.6031587,,,,5,4,1,1,3,1,1,1,0,1,,1,,5
"ESS1e06_7",1,"6.7","23.11.2023",3053900,"IT",0.9854,0.8857571,4.067886,3.6031587,,,,5,5,1,4,0,1,5,6,0,0,,3,,7
"ESS1e06_7",1,"6.7","23.11.2023",3054000,"IT",0.9854,1.583451,4.067886,6.441298,,,,4,4,1,88,2,2,2,2,2,1,,2,,5
"ESS1e06_7",1,"6.7","23.11.2023",3054200,"IT",0.9854,1.031481,4.067886,4.195947,,,,4,8,1,3,1,7,9,7,5,7,,10,,5
"ESS1e06_7",1,"6.7","23.11.2023",3055300,"IT",1.9708,3.120975,4.067886,12.69577,,,,1,1,2,88,1,1,1,1,1,1,,1,,7
"ESS1e06_7",1,"6.7","23.11.2023",3055700,"IT",0.9854,0.8757237,4.067886,3.562344,,,,6,7,1,3,2,7,6,5,5,7,,6,,8
"ESS1e06_7",1,"6.7","23.11.2023",3055800,"IT",0.9854,0.8857571,4.067886,3.6031587,,,,8,8,1,5,1,4,1,10,3,2,,8,,8
"ESS1e06_7",1,"6.7","23.11.2023",3058100,"IT",0.9927,1.0949444,4.067886,4.4541087,,,,6,6,1,3,2,6,8,6,3,6,,5,,8
"ESS1e06_7",1,"6.7","23.11.2023",3058200,"IT",0.9927,1.1816543,4.067886,4.806835,,,,2,7,2,88,3,5,6,6,3,6,,5,,6
"ESS1e06_7",1,"6.7","23.11.2023",3058300,"IT",0.9927,1.5951815,4.067886,6.489016,,,,0,0,1,0,1,0,0,7,0,0,,6,,3
"ESS1e06_7",1,"6.7","23.11.2023",3059000,"IT",0.9927,1.1816543,4.067886,4.806835,,,,5,5,2,5,6,6,3,7,5,5,,8,,5
"ESS1e06_7",1,"6.7","23.11.2023",3059400,"IT",0.9927,1.7112067,4.067886,6.9609933,,,,5,8,3,3,1,3,5,5,1,2,,6,,5
"ESS1e06_7",1,"6.7","23.11.2023",3059700,"IT",0.9927,0.9694854,4.067886,3.9437559,,,,0,0,1,0,5,7,5,10,3,7,,7,,5
"ESS1e06_7",1,"6.7","23.11.2023",3059800,"IT",0.9927,0.9694854,4.067886,3.9437559,,,,5,7,1,1,4,10,8,8,5,7,,7,,5
"ESS1e06_7",1,"6.7","23.11.2023",3059900,"IT",0.9927,1.5951815,4.067886,6.489016,,,,88,2,2,88,2,2,3,1,2,3,,88,,2
"ESS1e06_7",1,"6.7","23.11.2023",3060800,"IT",0.9927,0.72707754,4.067886,2.9576685,,,,8,10,1,3,2,7,5,88,0,3,,7,,9
"ESS1e06_7",1,"6.7","23.11.2023",3063100,"IT",0.9911,0.7259057,4.067886,2.9529016,,,,1,3,2,88,2,88,5,5,3,3,,1,,6
"ESS1e06_7",1,"6.7","23.11.2023",3063300,"IT",0.9911,1.569514,4.067886,6.384604,,,,1,1,2,9,7,4,6,6,5,6,,6,,6
"ESS1e06_7",1,"6.7","23.11.2023",3064200,"IT",0.9911,1.0374476,4.067886,4.220218,,,,2,3,2,6,4,4,3,5,3,2,,3,,8
"ESS1e06_7",1,"6.7","23.11.2023",3064300,"IT",0.9911,1.54908,4.067886,6.301481,,,,6,6,2,88,5,6,7,6,4,4,,6,,7
"ESS1e06_7",1,"6.7","23.11.2023",3068900,"IT",0.247,0.21950857,4.067886,0.8929358,,,,2,6,1,3,4,88,8,3,6,6,,8,,7
"ESS1e06_7",1,"6.7","23.11.2023",3069400,"IT",0.9943,1.3969308,4.067886,5.682555,,,,3,5,1,8,7,2,4,3,2,3,,2,,8
"ESS1e06_7",1,"6.7","23.11.2023",3070000,"IT",0.9943,0.8937571,4.067886,3.635702,,,,5,2,1,5,5,5,5,10,5,5,,1,,5
"ESS1e06_7",1,"6.7","23.11.2023",3070200,"IT",0.9943,1.5540817,4.067886,6.321827,,,,5,5,1,3,1,5,5,9,5,5,,5,,5
"ESS1e06_7",1,"6.7","23.11.2023",3070300,"IT",0.9943,0.971048,4.067886,3.9501123,,,,4,3,3,5,1,2,5,4,1,2,,1,,10
"ESS1e06_7",1,"6.7","23.11.2023",3070400,"IT",0.247,0.4257762,4.067886,1.732009,,,,4,8,1,6,4,6,5,7,4,5,,8,,10
"ESS1e06_7",1,"6.7","23.11.2023",3071300,"IT",0.247,0.39690724,4.067886,1.6145734,,,,5,5,1,0,0,0,10,10,0,4,,0,,5
"ESS1e06_7",1,"6.7","23.11.2023",3071800,"IT",0.9943,1.0254145,4.067886,4.171269,,,,8,9,1,6,6,7,7,5,6,7,,6,,7
"ESS1e06_7",1,"6.7","23.11.2023",3072800,"IT",0.9908,1.5486112,4.067886,6.2995734,,,,5,5,1,5,3,2,5,5,0,2,,6,,5
"ESS1e06_7",1,"6.7","23.11.2023",3073100,"IT",1.2384,0.9070342,4.067886,3.6897116,,,,9,7,1,4,7,10,7,10,6,7,,10,,6
"ESS1e06_7",1,"6.7","23.11.2023",3073200,"IT",0.9908,1.0299987,4.067886,4.189917,,,,4,5,2,2,2,7,8,9,3,6,,5,,9
"ESS1e06_7",1,"6.7","23.11.2023",3077400,"IT",1.3239,1.5758963,4.067886,6.4105663,,,,7,5,1,0,3,7,10,10,0,0,,0,,5
"ESS1e06_7",1,"6.7","23.11.2023",3077500,"IT",1.3239,1.5758963,4.067886,6.4105663,,,,6,7,1,3,6,6,5,6,4,5,,4,,8
"ESS1e06_7",1,"6.7","23.11.2023",3077600,"IT",1.3239,2.1273906,4.067886,8.653982,,,,3,3,1,5,4,88,5,5,2,88,,88,,8
"ESS1e06_7",1,"6.7","23.11.2023",3078100,"IT",1.3239,2.1273906,4.067886,8.653982,,,,1,6,1,3,0,6,8,8,0,2,,8,,8
"ESS1e06_7",1,"6.7","23.11.2023",3078200,"IT",1.3239,1.1900282,4.067886,4.840899,,,,6,5,1,2,3,8,8,7,2,3,,5,,3
"ESS1e06_7",1,"6.7","23.11.2023",3078300,"IT",1.7652,1.7239202,4.067886,7.0127106,,,,5,2,1,5,5,5,6,8,88,6,,88,,8
"ESS1e06_7",1,"6.7","23.11.2023",3078400,"IT",1.3239,1.8599987,4.067886,7.5662622,,,,4,6,1,5,5,7,5,7,4,6,,7,,7
"ESS1e06_7",1,"6.7","23.11.2023",3078500,"IT",1.3239,1.1765482,4.067886,4.786064,,,,2,8,1,7,0,7,8,8,7,1,,5,,6
"ESS1e06_7",1,"6.7","23.11.2023",3078600,"IT",1.3239,0.96965647,4.067886,3.9444518,,,,3,7,1,6,6,6,7,6,5,6,,6,,6
"ESS1e06_7",1,"6.7","23.11.2023",3078700,"IT",1.3239,1.1765482,4.067886,4.786064,,,,5,8,1,5,2,5,1,3,0,0,,3,,10
"ESS1e06_7",1,"6.7","23.11.2023",3082100,"IT",1.9609,3.0648685,4.067886,12.467535,,,,7,5,2,88,88,5,6,10,1,4,,4,,7
"ESS1e06_7",1,"6.7","23.11.2023",3082500,"IT",1.9609,1.9150437,4.067886,7.7901793,,,,2,6,1,9,6,5,5,7,5,5,,4,,8
"ESS1e06_7",1,"6.7","23.11.2023",3082900,"IT",1.9609,1.9150437,4.067886,7.7901793,,,,0,0,2,88,5,2,2,5,0,2,,5,,5
"ESS1e06_7",1,"6.7","23.11.2023",3083000,"IT",1.9609,1.7626153,4.067886,7.170118,,,,6,7,1,2,2,9,2,8,6,6,,0,,7
"ESS1e06_7",1,"6.7","23.11.2023",3083900,"IT",1.9609,2.7549448,4.067886,11.206801,,,,3,4,3,4,3,7,2,7,3,5,,3,,2
"ESS1e06_7",1,"6.7","23.11.2023",3084400,"IT",1.9609,3.0648685,4.067886,12.467535,,,,4,2,2,8,3,7,7,7,4,4,,7,,8
"ESS1e06_7",1,"6.7","23.11.2023",3084500,"IT",1.9609,2.022262,4.067886,8.226332,,,,3,5,2,6,7,5,3,9,5,4,,5,,10
"ESS1e06_7",1,"6.7","23.11.2023",3086900,"IT",1.9609,4.018967,4.067886,16.3487,,,,4,4,1,3,2,4,6,6,4,4,,4,,8
"ESS1e06_7",1,"6.7","23.11.2023",3092800,"IT",0.986,1.0875543,4.067886,4.424047,,,,2,6,2,4,1,6,8,7,4,6,,6,,1
"ESS1e06_7",1,"6.7","23.11.2023",3093600,"IT",0.9853,1.5832903,4.067886,6.4406443,,,,0,3,1,88,7,4,3,9,5,6,,8,,7
"ESS1e06_7",1,"6.7","23.11.2023",3093700,"IT",0.9853,0.72165763,4.067886,2.9356208,,,,3,9,1,88,3,6,7,7,3,5,,8,,7
"ESS1e06_7",1,"6.7","23.11.2023",3093800,"IT",0.9853,1.5832903,4.067886,6.4406443,,,,4,8,1,2,2,7,10,10,5,4,,4,,8
"ESS1e06_7",1,"6.7","23.11.2023",3096100,"IT",0.9853,1.5832903,4.067886,6.4406443,,,,4,6,1,4,3,7,10,8,4,5,,10,,7
"ESS1e06_7",1,"6.7","23.11.2023",3096200,"IT",0.9853,1.1556792,4.067886,4.7011714,,,,7,5,1,0,0,7,5,5,2,8,,9,,9
"ESS1e06_7",1,"6.7","23.11.2023",3096300,"IT",0.986,0.72217035,4.067886,2.9377065,,,,5,0,1,4,0,4,8,8,0,0,,6,,5
"ESS1e06_7",1,"6.7","23.11.2023",3096400,"IT",0.986,1.173679,4.067886,4.774392,,,,5,5,1,5,2,7,4,5,2,5,,7,,8
"ESS1e06_7",1,"6.7","23.11.2023",3096500,"IT",0.9841,1.696382,4.067886,6.9006886,,,,7,5,5,5,0,5,8,6,0,5,,4,,1
"ESS1e06_7",1,"6.7","23.11.2023",3096600,"IT",0.9841,0.7207787,4.067886,2.9320455,,,,8,5,1,5,5,8,7,9,4,6,,8,,2
"ESS1e06_7",1,"6.7","23.11.2023",3096700,"IT",0.9841,1.3826004,4.067886,5.624261,,,,7,2,1,5,88,6,6,7,5,6,,6,,7
"ESS1e06_7",1,"6.7","23.11.2023",3096900,"IT",0.9841,1.1542717,4.067886,4.6954455,,,,2,2,1,8,9,10,10,10,5,8,,10,,8
"ESS1e06_7",1,"6.7","23.11.2023",3097200,"IT",0.9841,0.7207787,4.067886,2.9320455,,,,3,3,1,88,5,7,7,7,5,7,,7,,5
"ESS1e06_7",1,"6.7","23.11.2023",3097400,"IT",0.9841,1.1714174,4.067886,4.765192,,,,1,2,1,88,0,1,0,0,0,0,,0,,5
"ESS1e06_7",1,"6.7","23.11.2023",3101300,"IT",0.9798,0.95688707,4.067886,3.8925073,,,,4,4,2,5,4,2,1,2,2,2,,3,,6
"ESS1e06_7",1,"6.7","23.11.2023",3102200,"IT",0.9798,1.122433,4.067886,4.565929,,,,4,5,1,5,5,6,6,7,3,7,,5,,7
"ESS1e06_7",1,"6.7","23.11.2023",3102300,"IT",0.9798,1.0185635,4.067886,4.1434,,,,4,3,3,4,4,5,7,6,6,5,,4,,6
"ESS1e06_7",1,"6.7","23.11.2023",3102400,"IT",1.3076,2.101198,4.067886,8.547434,,,,3,4,3,5,6,5,3,4,2,4,,3,,5
"ESS1e06_7",1,"6.7","23.11.2023",3102500,"IT",1.3076,1.497952,4.067886,6.0934978,,,,3,3,3,2,4,5,5,5,5,5,,5,,5
"ESS1e06_7",1,"6.7","23.11.2023",3103500,"IT",1.3076,1.2770214,4.067886,5.1947775,,,,5,5,1,5,6,88,5,8,5,88,,88,,8
"ESS1e06_7",1,"6.7","23.11.2023",3104200,"IT",0.9798,1.5516193,4.067886,6.31181,,,,5,3,1,88,3,5,3,6,7,7,,4,,7
"ESS1e06_7",1,"6.7","23.11.2023",3104300,"IT",0.9798,1.122433,4.067886,4.565929,,,,4,5,3,88,3,3,3,3,2,2,,4,,5
"ESS1e06_7",1,"6.7","23.11.2023",3104400,"IT",1.3076,1.5337117,4.067886,6.238964,,,,5,2,1,2,6,5,5,4,3,4,,4,,5
"ESS1e06_7",1,"6.7","23.11.2023",3104500,"IT",1.9596,1.9137741,4.067886,7.7850146,,,,4,3,1,4,5,5,5,4,6,5,,4,,5
"ESS1e06_7",1,"6.7","23.11.2023",3104600,"IT",1.3076,1.5337117,4.067886,6.238964,,,,2,2,1,2,0,5,5,6,4,4,,4,,7
"ESS1e06_7",1,"6.7","23.11.2023",3104700,"IT",1.3076,1.497952,4.067886,6.0934978,,,,2,3,3,4,7,8,7,8,4,5,,9,,7
"ESS1e06_7",1,"6.7","23.11.2023",3104900,"IT",1.3076,1.4422779,4.067886,5.867022,,,,5,3,3,2,6,6,7,6,5,6,,6,,7
"ESS1e06_7",1,"6.7","23.11.2023",3105000,"IT",1.3076,1.497952,4.067886,6.0934978,,,,2,3,3,6,5,4,5,5,3,5,,5,,7
"ESS1e06_7",1,"6.7","23.11.2023",3105100,"IT",1.3076,1.497952,4.067886,6.0934978,,,,3,2,1,6,6,6,5,6,3,5,,7,,8
"ESS1e06_7",1,"6.7","23.11.2023",3105200,"IT",1.3076,1.3485185,4.067886,5.4856195,,,,7,7,3,88,88,6,6,6,3,7,,7,,8
"ESS1e06_7",1,"6.7","23.11.2023",3105300,"IT",0.9798,1.5314182,4.067886,6.2296343,,,,2,2,8,2,7,4,6,5,6,5,,5,,7
"ESS1e06_7",1,"6.7","23.11.2023",3105400,"IT",1.3076,1.497952,4.067886,6.0934978,,,,6,7,2,1,2,9,9,9,8,9,,8,,9
"ESS1e06_7",1,"6.7","23.11.2023",3105500,"IT",1.3076,1.497952,4.067886,6.0934978,,,,3,3,2,88,88,5,5,5,4,4,,7,,8
"ESS1e06_7",1,"6.7","23.11.2023",3105600,"IT",1.3076,1.497952,4.067886,6.0934978,,,,5,6,3,2,5,8,7,7,7,8,,7,,5
"ESS1e06_7",1,"6.7","23.11.2023",3105700,"IT",0.9798,1.1662989,4.067886,4.7443705,,,,5,5,3,9,8,7,7,6,6,6,,6,,8
"ESS1e06_7",1,"6.7","23.11.2023",3105800,"IT",0.9798,1.3765593,4.067886,5.599686,,,,2,2,3,6,6,7,6,8,6,7,,7,,7
"ESS1e06_7",1,"6.7","23.11.2023",3106000,"IT",0.9798,1.5744523,4.067886,6.404692,,,,5,4,1,2,4,4,4,3,3,3,,5,,9
"ESS1e06_7",1,"6.7","23.11.2023",3109500,"IT",0.9833,0.88386947,4.067886,3.5954802,,,,2,3,2,3,2,7,8,7,1,4,,3,,5
"ESS1e06_7",1,"6.7","23.11.2023",3110900,"IT",0.3705,0.26668435,4.067886,1.0848415,,,,3,5,1,4,3,5,5,5,3,1,,5,,7
"ESS1e06_7",1,"6.7","23.11.2023",3111000,"IT",0.247,0.17778957,4.067886,0.7232277,,,,5,0,1,10,10,3,0,9,9,5,,5,,9
"ESS1e06_7",1,"6.7","23.11.2023",3111100,"IT",0.247,0.25855067,4.067886,1.0517546,,,,5,7,1,3,2,7,6,7,3,5,,5,,6
"ESS1e06_7",1,"6.7","23.11.2023",3111200,"IT",0.247,0.25855067,4.067886,1.0517546,,,,8,6,2,88,6,4,5,7,4,4,,5,,8
"ESS1e06_7",1,"6.7","23.11.2023",3111400,"IT",0.247,0.25472933,4.067886,1.0362098,,,,5,9,2,88,1,6,5,5,4,5,,5,,10
"ESS1e06_7",1,"6.7","23.11.2023",3111500,"IT",0.247,0.27244008,4.067886,1.1082551,,,,5,8,2,5,4,3,8,8,3,6,,6,,10
"ESS1e06_7",1,"6.7","23.11.2023",3111800,"IT",0.3293,0.38624293,4.067886,1.5711921,,,,5,4,2,8,6,4,3,6,4,6,,6,,7
"ESS1e06_7",1,"6.7","23.11.2023",3112100,"IT",0.247,0.582409,4.067886,2.3691735,,,,5,6,2,3,4,8,8,7,6,5,,8,,8
"ESS1e06_7",1,"6.7","23.11.2023",3112400,"IT",0.247,0.25855067,4.067886,1.0517546,,,,3,8,2,5,2,6,8,7,3,6,,4,,8
"ESS1e06_7",1,"6.7","23.11.2023",3112500,"IT",0.247,0.1809088,4.067886,0.7359164,,,,5,5,2,5,3,7,7,7,3,4,,5,,10
"ESS1e06_7",1,"6.7","23.11.2023",3115700,"IT",0.247,0.3860587,4.067886,1.5704427,,,,1,0,1,88,88,88,4,5,4,88,,88,,6
"ESS1e06_7",1,"6.7","23.11.2023",3115900,"IT",0.247,0.24122383,4.067886,0.981271,,,,6,6,1,4,4,6,7,7,5,88,,5,,7
"ESS1e06_7",1,"6.7","23.11.2023",3116500,"IT",0.3293,0.3396047,4.067886,1.3814732,,,,2,6,1,7,6,8,4,7,3,4,,8,,7
