"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","pplhlp","ppltrst","lawobey","lrscale","stfgov","trstep","trstlgl","trstplc","trstplt","trstprl","trstprt","trstun","trstsci","happy"
"ESS1e06_7",1,"6.7","23.11.2023",1000541,"NL",0.9799,1.3765,0.5544432,0.76319104,,,,7,7,1,6,5,6,7,6,6,5,,6,,7
"ESS1e06_7",1,"6.7","23.11.2023",1000601,"NL",0.4899,0.64666176,0.5544432,0.3585372,,,,6,7,4,5,2,5,7,8,7,7,,7,,6
"ESS1e06_7",1,"6.7","23.11.2023",1000641,"NL",0.4899,0.4866335,0.5544432,0.26981062,,,,7,7,2,88,0,1,1,6,1,3,,1,,10
"ESS1e06_7",1,"6.7","23.11.2023",1000681,"NL",0.9799,1.1804466,0.5544432,0.6544906,,,,5,7,3,4,4,5,7,7,5,5,,7,,8
"ESS1e06_7",1,"6.7","23.11.2023",1000691,"NL",0.9799,0.8581172,0.5544432,0.47577724,,,,4,7,4,3,6,4,7,5,6,3,,7,,8
"ESS1e06_7",1,"6.7","23.11.2023",1000711,"NL",1.4698,1.7301186,0.5544432,0.9592525,,,,4,4,4,4,1,2,6,6,5,4,,2,,8
"ESS1e06_7",1,"6.7","23.11.2023",1000721,"NL",0.9799,1.1534517,0.5544432,0.63952345,,,,4,3,2,0,5,5,4,2,5,4,,3,,5
"ESS1e06_7",1,"6.7","23.11.2023",1000781,"NL",0.9799,0.8581172,0.5544432,0.47577724,,,,5,8,2,6,3,6,8,6,6,5,,8,,9
"ESS1e06_7",1,"6.7","23.11.2023",1000821,"NL",2.4497,2.1238115,0.5544432,1.1775328,,,,2,3,2,2,1,3,4,5,3,5,,4,,7
"ESS1e06_7",1,"6.7","23.11.2023",1000841,"NL",0.4899,0.7091141,0.5544432,0.39316347,,,,5,7,3,6,6,6,7,7,7,7,,6,,7
"ESS1e06_7",1,"6.7","23.11.2023",1000851,"NL",0.9799,1.5490514,0.5544432,0.85886097,,,,5,7,1,6,6,7,7,8,6,6,,8,,8
"ESS1e06_7",1,"6.7","23.11.2023",1000871,"NL",1.4698,2.0646799,0.5544432,1.1447476,,,,7,5,2,3,6,3,5,3,3,4,,2,,7
"ESS1e06_7",1,"6.7","23.11.2023",1000901,"NL",1.4698,1.7706097,0.5544432,0.9817025,,,,6,6,2,4,5,6,5,5,6,6,,6,,7
"ESS1e06_7",1,"6.7","23.11.2023",1000911,"NL",0.9799,0.8581172,0.5544432,0.47577724,,,,6,7,2,5,2,5,5,4,5,7,,5,,6
"ESS1e06_7",1,"6.7","23.11.2023",1000931,"NL",0.9799,0.9733664,0.5544432,0.53967637,,,,7,7,1,5,1,0,0,3,1,5,,1,,8
"ESS1e06_7",1,"6.7","23.11.2023",1000961,"NL",0.4899,0.6447758,0.5544432,0.35749155,,,,2,3,1,5,4,1,5,5,2,1,,3,,7
"ESS1e06_7",1,"6.7","23.11.2023",1000971,"NL",0.9799,0.7062856,0.5544432,0.39159524,,,,4,4,2,3,7,5,4,2,3,5,,5,,6
"ESS1e06_7",1,"6.7","23.11.2023",1000991,"NL",0.4899,0.5294166,0.5544432,0.29353145,,,,10,6,1,4,5,5,2,8,5,10,,5,,10
"ESS1e06_7",1,"6.7","23.11.2023",1001001,"NL",1.4698,2.0646799,0.5544432,1.1447476,,,,6,7,4,1,4,7,6,6,88,8,,7,,7
"ESS1e06_7",1,"6.7","23.11.2023",1001011,"NL",0.9799,1.3765,0.5544432,0.76319104,,,,0,5,3,8,8,8,4,9,8,10,,8,,8
"ESS1e06_7",1,"6.7","23.11.2023",1001041,"NL",0.9799,0.84954196,0.5544432,0.47102275,,,,8,7,1,9,4,8,7,5,5,4,,7,,5
"ESS1e06_7",1,"6.7","23.11.2023",1001051,"NL",0.4899,0.64666176,0.5544432,0.3585372,,,,4,3,2,6,4,3,6,5,4,4,,4,,7
"ESS1e06_7",1,"6.7","23.11.2023",1001071,"NL",0.9799,1.2934556,0.5544432,0.71714765,,,,6,3,3,7,6,6,3,4,5,7,,8,,9
"ESS1e06_7",1,"6.7","23.11.2023",1001081,"NL",0.9799,1.0039442,0.5544432,0.55663,,,,6,8,2,6,6,6,7,7,7,7,,5,,7
"ESS1e06_7",1,"6.7","23.11.2023",1001091,"NL",0.9799,1.4258857,0.5544432,0.7905726,,,,7,6,1,2,4,2,8,5,9,9,,6,,9
"ESS1e06_7",1,"6.7","23.11.2023",1001101,"NL",0.4899,0.5294166,0.5544432,0.29353145,,,,6,0,2,5,5,5,5,5,6,5,,5,,7
"ESS1e06_7",1,"6.7","23.11.2023",1001141,"NL",0.4899,0.68817973,0.5544432,0.38155657,,,,1,6,2,7,7,0,5,4,3,5,,0,,5
"ESS1e06_7",1,"6.7","23.11.2023",1001211,"NL",0.4899,0.4290148,0.5544432,0.23786433,,,,8,8,3,88,0,88,10,10,8,8,,8,,10
"ESS1e06_7",1,"6.7","23.11.2023",1001231,"NL",0.4899,0.7246766,0.5544432,0.401792,,,,7,5,2,4,5,5,8,8,6,6,,8,,9
"ESS1e06_7",1,"6.7","23.11.2023",1001241,"NL",0.4899,0.7246766,0.5544432,0.401792,,,,6,5,2,5,5,6,9,7,7,8,,6,,7
"ESS1e06_7",1,"6.7","23.11.2023",1001251,"NL",1.4698,1.0593923,0.5544432,0.58737284,,,,5,4,1,3,0,3,5,7,1,5,,3,,7
"ESS1e06_7",1,"6.7","23.11.2023",1001271,"NL",0.9799,1.4183729,0.5544432,0.7864072,,,,6,6,3,6,5,5,5,6,5,6,,4,,7
"ESS1e06_7",1,"6.7","23.11.2023",1001291,"NL",0.4899,0.7246766,0.5544432,0.401792,,,,5,8,2,3,6,7,7,7,6,7,,7,,8
"ESS1e06_7",1,"6.7","23.11.2023",1001311,"NL",0.4899,0.5294166,0.5544432,0.29353145,,,,6,3,2,88,6,88,6,6,5,5,,88,,7
"ESS1e06_7",1,"6.7","23.11.2023",1001331,"NL",0.9799,0.8581172,0.5544432,0.47577724,,,,7,4,4,8,0,7,7,7,8,7,,6,,88
"ESS1e06_7",1,"6.7","23.11.2023",1001371,"NL",0.4899,0.5530827,0.5544432,0.30665293,,,,7,10,2,2,3,6,6,7,5,5,,3,,8
"ESS1e06_7",1,"6.7","23.11.2023",1001391,"NL",0.9799,0.84954196,0.5544432,0.47102275,,,,4,7,4,5,4,3,4,4,4,5,,2,,7
"ESS1e06_7",1,"6.7","23.11.2023",1001401,"NL",0.9799,0.84954196,0.5544432,0.47102275,,,,2,1,2,8,3,0,2,8,2,4,,0,,8
"ESS1e06_7",1,"6.7","23.11.2023",1001411,"NL",0.4899,0.5294166,0.5544432,0.29353145,,,,5,6,2,6,4,5,5,5,5,5,,5,,7
"ESS1e06_7",1,"6.7","23.11.2023",1001431,"NL",0.4899,0.71287006,0.5544432,0.39524594,,,,5,6,2,5,4,5,8,7,7,7,,7,,8
"ESS1e06_7",1,"6.7","23.11.2023",1001441,"NL",0.4899,0.5019209,0.5544432,0.2782866,,,,9,10,3,5,6,7,7,7,5,7,,7,,10
"ESS1e06_7",1,"6.7","23.11.2023",1001451,"NL",2.4497,2.8835704,0.5544432,1.598776,,,,7,2,3,5,8,8,4,5,8,7,,6,,10
"ESS1e06_7",1,"6.7","23.11.2023",1001471,"NL",0.9799,0.9733664,0.5544432,0.53967637,,,,6,5,4,4,2,5,4,5,5,3,,4,,7
"ESS1e06_7",1,"6.7","23.11.2023",1001511,"NL",0.4899,0.5294166,0.5544432,0.29353145,,,,5,6,2,6,3,3,2,3,2,4,,1,,8
"ESS1e06_7",1,"6.7","23.11.2023",1001521,"NL",0.9799,0.84954196,0.5544432,0.47102275,,,,6,6,4,5,5,4,5,3,5,5,,4,,9
"ESS1e06_7",1,"6.7","23.11.2023",1001541,"NL",0.4899,0.68817973,0.5544432,0.38155657,,,,3,3,3,88,3,5,3,3,3,5,,5,,4
"ESS1e06_7",1,"6.7","23.11.2023",1001551,"NL",0.4899,0.5530827,0.5544432,0.30665293,,,,6,6,1,4,6,7,7,7,6,7,,7,,7
"ESS1e06_7",1,"6.7","23.11.2023",1001591,"NL",0.4899,0.5530827,0.5544432,0.30665293,,,,8,10,2,3,3,5,8,8,7,7,,5,,8
"ESS1e06_7",1,"6.7","23.11.2023",1001611,"NL",1.4698,1.4599999,0.5544432,0.809487,,,,5,3,4,7,4,4,4,3,3,3,,4,,5
"ESS1e06_7",1,"6.7","23.11.2023",1001661,"NL",0.4899,0.5530827,0.5544432,0.30665293,,,,4,8,2,4,6,8,7,7,7,6,,8,,7
"ESS1e06_7",1,"6.7","23.11.2023",1001681,"NL",0.9799,1.4183729,0.5544432,0.7864072,,,,5,6,2,7,4,4,5,6,4,6,,5,,8
"ESS1e06_7",1,"6.7","23.11.2023",1001721,"NL",0.4899,0.5294166,0.5544432,0.29353145,,,,4,3,2,5,4,3,5,5,4,4,,3,,4
"ESS1e06_7",1,"6.7","23.11.2023",1001741,"NL",0.9799,1.4183729,0.5544432,0.7864072,,,,3,5,2,4,4,5,4,4,4,5,,5,,4
"ESS1e06_7",1,"6.7","23.11.2023",1001761,"NL",0.9799,1.4183729,0.5544432,0.7864072,,,,5,7,2,7,7,6,6,7,7,7,,6,,8
"ESS1e06_7",1,"6.7","23.11.2023",1001791,"NL",0.9799,1.2934556,0.5544432,0.71714765,,,,7,6,1,1,0,5,7,6,4,4,,5,,9
"ESS1e06_7",1,"6.7","23.11.2023",1001801,"NL",0.4899,0.42472765,0.5544432,0.23548734,,,,9,10,4,5,5,5,5,5,5,5,,5,,7
"ESS1e06_7",1,"6.7","23.11.2023",1001821,"NL",0.9799,0.84954196,0.5544432,0.47102275,,,,5,8,2,6,3,3,6,6,5,5,,3,,8
"ESS1e06_7",1,"6.7","23.11.2023",1001861,"NL",1.4698,1.659361,0.5544432,0.9200214,,,,5,7,3,7,7,88,2,2,4,6,,6,,8
"ESS1e06_7",1,"6.7","23.11.2023",1001871,"NL",1.4698,2.127487,0.5544432,1.1795707,,,,4,7,1,8,88,6,9,7,7,8,,7,,9
"ESS1e06_7",1,"6.7","23.11.2023",1001881,"NL",0.9799,1.6335075,0.5544432,0.9056871,,,,7,5,2,5,5,5,7,5,3,3,,7,,8
"ESS1e06_7",1,"6.7","23.11.2023",1001891,"NL",0.9799,1.6335075,0.5544432,0.9056871,,,,7,7,3,88,6,1,6,6,6,5,,5,,8
"ESS1e06_7",1,"6.7","23.11.2023",1001901,"NL",0.9799,1.2934556,0.5544432,0.71714765,,,,2,8,4,2,3,4,7,7,6,6,,7,,8
"ESS1e06_7",1,"6.7","23.11.2023",1001911,"NL",0.4899,0.64666176,0.5544432,0.3585372,,,,4,0,4,7,5,2,5,2,1,4,,4,,7
"ESS1e06_7",1,"6.7","23.11.2023",1001921,"NL",0.9799,1.3765,0.5544432,0.76319104,,,,7,4,2,8,6,6,7,5,6,5,,8,,8
"ESS1e06_7",1,"6.7","23.11.2023",1001931,"NL",0.9799,1.1534517,0.5544432,0.63952345,,,,7,8,3,5,8,9,9,9,9,8,,9,,9
"ESS1e06_7",1,"6.7","23.11.2023",1001951,"NL",0.4899,0.5901631,0.5544432,0.32721192,,,,8,6,5,4,7,3,7,9,7,8,,6,,10
"ESS1e06_7",1,"6.7","23.11.2023",1001961,"NL",0.9799,0.84954196,0.5544432,0.47102275,,,,5,5,1,8,3,0,0,9,0,0,,0,,6
"ESS1e06_7",1,"6.7","23.11.2023",1001971,"NL",0.9799,1.1062783,0.5544432,0.61336845,,,,6,6,4,2,3,6,8,7,6,7,,7,,6
"ESS1e06_7",1,"6.7","23.11.2023",1001981,"NL",0.4899,0.5019209,0.5544432,0.2782866,,,,8,6,2,8,7,6,7,8,6,5,,8,,9
"ESS1e06_7",1,"6.7","23.11.2023",1002011,"NL",0.9799,1.1804466,0.5544432,0.6544906,,,,7,8,4,4,4,7,8,8,6,7,,7,,9
"ESS1e06_7",1,"6.7","23.11.2023",1002021,"NL",0.4899,0.4866335,0.5544432,0.26981062,,,,8,8,2,4,9,6,5,6,7,10,,7,,8
"ESS1e06_7",1,"6.7","23.11.2023",1002041,"NL",1.4698,2.3234982,0.5544432,1.2882477,,,,4,7,3,7,7,4,88,9,6,7,,5,,8
"ESS1e06_7",1,"6.7","23.11.2023",1002071,"NL",0.9799,0.8581172,0.5544432,0.47577724,,,,5,5,4,3,6,7,6,8,5,7,,9,,8
"ESS1e06_7",1,"6.7","23.11.2023",1002081,"NL",0.4899,0.7246766,0.5544432,0.401792,,,,8,7,4,7,0,6,4,3,5,7,,6,,8
"ESS1e06_7",1,"6.7","23.11.2023",1002101,"NL",0.4899,0.5294166,0.5544432,0.29353145,,,,4,10,2,88,4,88,3,5,4,3,,88,,8
"ESS1e06_7",1,"6.7","23.11.2023",1002121,"NL",0.9799,1.1062783,0.5544432,0.61336845,,,,5,7,3,8,7,6,8,8,7,7,,6,,8
"ESS1e06_7",1,"6.7","23.11.2023",1002151,"NL",0.9799,1.6335075,0.5544432,0.9056871,,,,4,6,2,4,4,4,7,7,5,7,,5,,8
"ESS1e06_7",1,"6.7","23.11.2023",1002181,"NL",0.9799,1.1062783,0.5544432,0.61336845,,,,8,8,3,6,3,3,8,6,5,6,,7,,8
"ESS1e06_7",1,"6.7","23.11.2023",1002201,"NL",0.4899,0.35310677,0.5544432,0.19577764,,,,6,1,3,3,0,4,0,6,3,5,,0,,0
"ESS1e06_7",1,"6.7","23.11.2023",1002211,"NL",0.9799,0.65757006,0.5544432,0.36458525,,,,5,7,2,3,2,4,7,6,6,7,,7,,8
"ESS1e06_7",1,"6.7","23.11.2023",1002221,"NL",0.4899,0.5019209,0.5544432,0.2782866,,,,7,6,2,4,88,5,7,7,88,6,,88,,8
"ESS1e06_7",1,"6.7","23.11.2023",1002231,"NL",0.9799,0.8581172,0.5544432,0.47577724,,,,5,8,3,3,2,5,10,10,7,7,,9,,8
"ESS1e06_7",1,"6.7","23.11.2023",1002241,"NL",0.4899,0.6447758,0.5544432,0.35749155,,,,6,5,2,4,1,3,5,3,2,4,,1,,4
"ESS1e06_7",1,"6.7","23.11.2023",1002271,"NL",0.4899,0.5530827,0.5544432,0.30665293,,,,6,9,3,7,5,6,6,7,6,6,,6,,8
"ESS1e06_7",1,"6.7","23.11.2023",1002281,"NL",0.4899,0.7246766,0.5544432,0.401792,,,,8,7,4,6,6,7,8,8,7,7,,7,,8
"ESS1e06_7",1,"6.7","23.11.2023",1002291,"NL",0.4899,0.5294166,0.5544432,0.29353145,,,,3,6,8,6,2,5,5,88,88,5,,4,,8
"ESS1e06_7",1,"6.7","23.11.2023",1002301,"NL",1.9598,2.3069034,0.5544432,1.2790469,,,,6,8,2,7,2,8,7,8,4,5,,5,,6
"ESS1e06_7",1,"6.7","23.11.2023",1002331,"NL",0.9799,1.6335075,0.5544432,0.9056871,,,,6,0,1,10,5,3,1,0,5,3,,4,,6
"ESS1e06_7",1,"6.7","23.11.2023",1002351,"NL",1.4698,1.0593923,0.5544432,0.58737284,,,,5,7,2,4,2,3,5,7,6,7,,8,,9
"ESS1e06_7",1,"6.7","23.11.2023",1002361,"NL",1.4698,1.0593923,0.5544432,0.58737284,,,,8,5,2,88,4,4,88,6,4,88,,2,,8
"ESS1e06_7",1,"6.7","23.11.2023",1002371,"NL",0.9799,0.84954196,0.5544432,0.47102275,,,,5,8,3,7,7,5,10,6,7,8,,7,,8
"ESS1e06_7",1,"6.7","23.11.2023",1002391,"NL",0.4899,0.35310677,0.5544432,0.19577764,,,,6,8,3,6,7,5,5,5,5,5,,5,,3
"ESS1e06_7",1,"6.7","23.11.2023",1002401,"NL",0.9799,0.8581172,0.5544432,0.47577724,,,,7,7,4,4,0,6,8,6,6,7,,5,,7
"ESS1e06_7",1,"6.7","23.11.2023",1002411,"NL",0.4899,0.576667,0.5544432,0.3197291,,,,7,4,3,4,88,88,6,7,6,5,,6,,8
"ESS1e06_7",1,"6.7","23.11.2023",1002451,"NL",0.4899,0.5019209,0.5544432,0.2782866,,,,6,5,4,6,2,7,8,7,6,6,,6,,6
"ESS1e06_7",1,"6.7","23.11.2023",1002461,"NL",0.9799,0.65757006,0.5544432,0.36458525,,,,7,7,2,2,3,6,8,8,6,6,,8,,8
"ESS1e06_7",1,"6.7","23.11.2023",1002481,"NL",0.9799,1.4183729,0.5544432,0.7864072,,,,4,8,2,9,5,0,2,2,5,6,,6,,9
"ESS1e06_7",1,"6.7","23.11.2023",1002501,"NL",0.9799,1.2896832,0.5544432,0.71505606,,,,4,7,2,6,7,4,5,7,4,7,,5,,9
"ESS1e06_7",1,"6.7","23.11.2023",1002511,"NL",0.4899,0.32875147,0.5544432,0.18227401,,,,9,10,1,4,4,6,7,7,5,6,,6,,9
"ESS1e06_7",1,"6.7","23.11.2023",1002561,"NL",0.9799,0.8917895,0.5544432,0.4944466,,,,5,7,3,2,3,5,3,6,5,3,,5,,9
"ESS1e06_7",1,"6.7","23.11.2023",1002581,"NL",0.9799,0.69174266,0.5544432,0.383532,,,,5,7,2,4,4,88,7,7,6,4,,88,,7
"ESS1e06_7",1,"6.7","23.11.2023",1002601,"NL",0.4899,0.5746565,0.5544432,0.31861436,,,,7,8,4,4,6,5,7,6,7,7,,6,,8
"ESS1e06_7",1,"6.7","23.11.2023",1002621,"NL",1.9598,1.783579,0.5544432,0.9888932,,,,6,6,3,4,5,6,7,7,6,7,,6,,8
"ESS1e06_7",1,"6.7","23.11.2023",1002631,"NL",0.9799,1.1684672,0.5544432,0.64784867,,,,5,6,4,5,6,6,7,7,5,7,,7,,7
"ESS1e06_7",1,"6.7","23.11.2023",1002651,"NL",1.4698,1.6643729,0.5544432,0.92280024,,,,5,6,1,9,7,7,6,7,8,7,,9,,8
"ESS1e06_7",1,"6.7","23.11.2023",1002661,"NL",0.9799,1.1096196,0.5544432,0.615221,,,,3,3,1,4,4,3,4,6,4,4,,4,,8
"ESS1e06_7",1,"6.7","23.11.2023",1002671,"NL",0.9799,1.3167977,0.5544432,0.73008955,,,,4,3,1,5,0,2,0,2,0,3,,0,,7
"ESS1e06_7",1,"6.7","23.11.2023",1002681,"NL",0.9799,1.2487164,0.5544432,0.6923423,,,,7,6,3,5,6,9,8,6,8,8,,9,,10
"ESS1e06_7",1,"6.7","23.11.2023",1002691,"NL",1.4698,1.6643729,0.5544432,0.92280024,,,,8,5,4,10,4,5,4,2,4,5,,3,,10
"ESS1e06_7",1,"6.7","23.11.2023",1002701,"NL",0.9799,0.53007823,0.5544432,0.29389825,,,,6,5,1,8,5,6,3,5,5,7,,1,,9
"ESS1e06_7",1,"6.7","23.11.2023",1002711,"NL",1.4698,1.3376387,0.5544432,0.7416447,,,,6,6,3,4,5,8,6,8,8,9,,8,,8
"ESS1e06_7",1,"6.7","23.11.2023",1002721,"NL",0.9799,0.9298167,0.5544432,0.5155305,,,,6,7,3,5,4,5,7,7,4,5,,5,,8
"ESS1e06_7",1,"6.7","23.11.2023",1002741,"NL",0.9799,0.68483,0.5544432,0.37969932,,,,8,5,3,5,6,7,5,5,6,5,,7,,8
"ESS1e06_7",1,"6.7","23.11.2023",1002761,"NL",0.9799,0.69174266,0.5544432,0.383532,,,,5,4,1,4,6,4,6,5,4,5,,7,,6
"ESS1e06_7",1,"6.7","23.11.2023",1002771,"NL",0.9799,0.9298167,0.5544432,0.5155305,,,,4,1,4,8,6,5,7,8,7,5,,7,,9
"ESS1e06_7",1,"6.7","23.11.2023",1002781,"NL",0.9799,0.69174266,0.5544432,0.383532,,,,7,2,3,2,2,2,6,6,5,2,,2,,10
"ESS1e06_7",1,"6.7","23.11.2023",1002791,"NL",1.9598,2.0792704,0.5544432,1.1528373,,,,3,5,3,4,2,0,2,2,0,0,,0,,8
"ESS1e06_7",1,"6.7","23.11.2023",1002801,"NL",0.9799,0.56934863,0.5544432,0.31567147,,,,4,5,2,6,4,5,4,4,5,5,,5,,7
"ESS1e06_7",1,"6.7","23.11.2023",1002811,"NL",0.9799,1.0396352,0.5544432,0.57641864,,,,5,6,3,5,3,3,4,5,4,5,,5,,7
"ESS1e06_7",1,"6.7","23.11.2023",1002821,"NL",0.4899,0.42677158,0.5544432,0.23662059,,,,6,7,1,7,6,4,4,5,4,5,,4,,7
"ESS1e06_7",1,"6.7","23.11.2023",1002831,"NL",0.9799,0.85363024,0.5544432,0.47328946,,,,6,7,3,2,4,2,4,4,6,6,,7,,7
"ESS1e06_7",1,"6.7","23.11.2023",1002841,"NL",0.9799,0.69174266,0.5544432,0.383532,,,,6,5,2,7,5,6,6,6,6,6,,6,,9
"ESS1e06_7",1,"6.7","23.11.2023",1002911,"NL",0.9799,1.1062783,0.5544432,0.61336845,,,,10,10,3,5,5,5,5,8,5,5,,4,,9
"ESS1e06_7",1,"6.7","23.11.2023",1002951,"NL",0.9799,1.5490514,0.5544432,0.85886097,,,,5,7,2,4,2,7,8,8,7,6,,7,,8
"ESS1e06_7",1,"6.7","23.11.2023",1002961,"NL",0.9799,0.7062856,0.5544432,0.39159524,,,,4,4,3,7,4,1,3,5,1,4,,2,,7
"ESS1e06_7",1,"6.7","23.11.2023",1002981,"NL",0.9799,1.2934556,0.5544432,0.71714765,,,,5,7,3,8,4,7,7,5,7,7,,7,,6
"ESS1e06_7",1,"6.7","23.11.2023",1003001,"NL",0.9799,0.65757006,0.5544432,0.36458525,,,,7,7,4,8,2,0,7,3,1,3,,4,,8
"ESS1e06_7",1,"6.7","23.11.2023",1003011,"NL",0.4899,0.42472765,0.5544432,0.23548734,,,,8,7,3,5,3,3,8,8,4,5,,8,,7
"ESS1e06_7",1,"6.7","23.11.2023",1003031,"NL",0.9799,1.0589412,0.5544432,0.58712274,,,,10,10,2,5,7,88,6,8,7,7,,7,,8
"ESS1e06_7",1,"6.7","23.11.2023",1003061,"NL",0.9799,0.7062856,0.5544432,0.39159524,,,,4,6,1,7,5,5,3,4,4,4,,6,,9
"ESS1e06_7",1,"6.7","23.11.2023",1003071,"NL",1.4698,1.0593923,0.5544432,0.58737284,,,,7,7,2,5,7,88,88,8,4,7,,6,,7
"ESS1e06_7",1,"6.7","23.11.2023",1003081,"NL",0.9799,1.2934556,0.5544432,0.71714765,,,,4,4,1,6,6,4,6,7,6,7,,7,,9
"ESS1e06_7",1,"6.7","23.11.2023",1003101,"NL",1.9598,2.8367457,0.5544432,1.5728143,,,,7,6,2,3,3,5,7,7,5,3,,6,,8
"ESS1e06_7",1,"6.7","23.11.2023",1003131,"NL",0.4899,0.7246766,0.5544432,0.401792,,,,6,9,2,4,7,6,8,7,7,7,,6,,8
"ESS1e06_7",1,"6.7","23.11.2023",1003151,"NL",0.9799,1.4183729,0.5544432,0.7864072,,,,6,8,2,7,5,6,7,8,7,9,,8,,8
"ESS1e06_7",1,"6.7","23.11.2023",1003161,"NL",1.4698,1.0593923,0.5544432,0.58737284,,,,4,5,1,4,3,6,4,7,5,4,,6,,8
"ESS1e06_7",1,"6.7","23.11.2023",1003181,"NL",0.9799,0.9733664,0.5544432,0.53967637,,,,8,5,2,5,5,5,4,5,5,5,,6,,9
"ESS1e06_7",1,"6.7","23.11.2023",1003191,"NL",0.9799,1.2934556,0.5544432,0.71714765,,,,7,8,3,5,3,6,7,8,6,5,,7,,8
"ESS1e06_7",1,"6.7","23.11.2023",1003211,"NL",1.9598,2.753,0.5544432,1.5263821,,,,6,7,3,7,6,7,6,6,6,7,,8,,8
"ESS1e06_7",1,"6.7","23.11.2023",1003221,"NL",0.9799,1.0589412,0.5544432,0.58712274,,,,3,5,1,5,3,2,2,3,2,4,,5,,5
"ESS1e06_7",1,"6.7","23.11.2023",1003231,"NL",0.9799,0.7062856,0.5544432,0.39159524,,,,5,7,4,4,1,1,6,7,1,3,,1,,8
"ESS1e06_7",1,"6.7","23.11.2023",1003251,"NL",0.9799,0.65757006,0.5544432,0.36458525,,,,6,3,2,2,0,7,8,5,7,7,,9,,9
"ESS1e06_7",1,"6.7","23.11.2023",1003261,"NL",0.4899,0.5294166,0.5544432,0.29353145,,,,6,3,1,5,5,4,2,0,2,4,,88,,6
"ESS1e06_7",1,"6.7","23.11.2023",1003301,"NL",0.4899,0.5530827,0.5544432,0.30665293,,,,3,3,4,6,1,6,7,7,3,4,,4,,8
"ESS1e06_7",1,"6.7","23.11.2023",1003311,"NL",0.9799,1.1534517,0.5544432,0.63952345,,,,2,2,4,4,0,5,7,7,0,0,,88,,7
